recordingID	SpeakerID	gross duration	net duration	in/out	languageID	nativeness	sex	filename	recordingID other line	lawaai	ruis	muziek_hoorbaar	achtergrondspreker	auto	galm	beller_welke_emotie	beller_fluistert	beller_stemverheffing	beller_leeftijd	beller_formeel	beller_regionaal_accent	beller_spontaniteit	annotatorID	Transcribed
2101	80359	103	56.176	2	18	goed	M	80359_2101.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2102	80359	102	56.656	1	18	goed	M	80359_2102.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2103	80359	441	178.096	1	18	goed	M	80359_2103.wav	None	ja	zwak	langdurig	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2104	80360	109	38.8	1	4	goed	M	80360_2104.wav	1988	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2105	80360	164	59.72	1	4	goed	M	80360_2105.wav	1998	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2106	80360	70	15.04	2	4	goed	M	80360_2106.wav	2002	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2107	80360	93	38.448	2	4	goed	M	80360_2107.wav	2006	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2108	80360	68	33.072	1	4	goed	M	80360_2108.wav	2010	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2109	80360	89	24.264	2	4	goed	M	80360_2109.wav	2011	ja	zwak	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2110	80360	193	51.424	1	4	goed	M	80360_2110.wav	2012	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2111	80360	91	24.32	1	4	goed	M	80360_2111.wav	2013	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2112	80361	84	40.192	2	4	moedertaal	F	80361_2112.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2113	80361	109	54.096	2	4	moedertaal	F	80361_2113.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2114	80361	69	31.696	2	4	moedertaal	F	80361_2114.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2115	80361	69	21.736	1	4	moedertaal	F	80361_2115.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2116	80361	121	44.432	2	4	moedertaal	F	80361_2116.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	erg oud	nee	ja	dialoog	aaa	TRUE
2117	80362	455	264.848	2	7	goed	F	80362_2117.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2118	80362	72	42.8	2	7	goed	F	80362_2118.wav	2071	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2119	80362	270	148.368	1	7	goed	F	80362_2119.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2120	80362	171	74.648	1	7	goed	F	80362_2120.wav	None	ja	zwak	kort	ja	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2121	80363	85	55.664	1	3	moedertaal	M	80363_2121.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2122	80363	219	131.936	2	3	moedertaal	M	80363_2122.wav	None	ja	zwak	langdurig	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2123	80363	237	76.088	2	3	moedertaal	M	80363_2123.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2124	80363	70	23.008	2	3	moedertaal	M	80363_2124.wav	None	ja	zwak	langdurig	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2125	80363	121	61.888	2	3	moedertaal	M	80363_2125.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2126	80363	70	26.384	2	3	moedertaal	M	80363_2126.wav	None	ja	zwak	kort	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2127	80363	86	36.24	1	3	moedertaal	M	80363_2127.wav	None	ja	zwak	langdurig	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2128	80363	72	20.848	2	3	moedertaal	M	80363_2128.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2129	80364	232	73.288	2	3	moedertaal	M	80364_2129.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2130	80364	162	43.44	2	3	moedertaal	M	80364_2130.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2131	80364	296	118.216	2	3	moedertaal	M	80364_2131.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2132	80364	168	54.376	2	3	moedertaal	M	80364_2132.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2133	80364	91	29.512	1	3	moedertaal	M	80364_2133.wav	None	ja	nee	langdurig	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2134	80364	125	30.96	2	3	moedertaal	M	80364_2134.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2135	80364	101	26.424	1	3	moedertaal	M	80364_2135.wav	None	ja	zwak	langdurig	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2136	80364	136	57.08	2	3	moedertaal	M	80364_2136.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
2137	80364	82	17.488	2	3	moedertaal	M	80364_2137.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2138	80365	66	27.336	2	8	moedertaal	F	80365_2138.wav	None	nee	nee	nee	ja	nee	ja	nee	nee	kort	volwassene	nee	nee	dialoog	aaa	FALSE
2139	80365	66	29.36	1	8	moedertaal	F	80365_2139.wav	None	ja	zwak	nee	ja	nee	ja	nee	nee	kort	volwassene	nee	nee	dialoog	aaa	FALSE
2140	80365	69	19.304	2	8	moedertaal	F	80365_2140.wav	None	ja	nee	nee	ja	nee	ja	nee	nee	kort	volwassene	nee	nee	dialoog	aaa	FALSE
2141	80365	91	30.272	2	8	moedertaal	F	80365_2141.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
2142	80365	70	25.256	1	8	moedertaal	F	80365_2142.wav	None	nee	zwak	nee	nee	nee	nee	nee	kort	nee	volwassene	nee	nee	dialoog	aaa	FALSE
2143	80366	63	23.296	2	3	moedertaal	M	80366_2143.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2144	80366	145	65.856	2	3	moedertaal	M	80366_2144.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2145	80366	271	94.08	2	3	moedertaal	M	80366_2145.wav	None	ja	zwak	langdurig	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2146	80366	64	32.224	2	3	moedertaal	M	80366_2146.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2147	80366	156	65.128	2	3	moedertaal	M	80366_2147.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2148	80367	116	45.36	1	3	moedertaal	M	80367_2148.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2149	80367	158	69.248	2	3	moedertaal	M	80367_2149.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2150	80367	271	161.208	1	3	moedertaal	M	80367_2150.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2151	80367	564	302.496	1	3	moedertaal	M	80367_2151.wav	None	ja	zwak	kort	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2152	80367	393	21.672	1	3	moedertaal	M	80367_2152.wav	None	ja	zwak	langdurig	ja	nee	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
2153	80367	118	46.76	2	3	moedertaal	M	80367_2153.wav	None	ja	zwak	langdurig	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2154	80367	172	64.984	2	3	moedertaal	M	80367_2154.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2155	80367	347	149.832	2	3	moedertaal	M	80367_2155.wav	None	nee	matig	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2156	80367	74	35.808	2	3	moedertaal	M	80367_2156.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2157	80368	68	19.056	1	3	moedertaal	M	80368_2157.wav	1993	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2158	80368	99	30.72	1	3	moedertaal	M	80368_2158.wav	None	ja	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2159	80368	73	41.816	1	3	moedertaal	M	80368_2159.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2160	80368	138	68.032	1	3	moedertaal	M	80368_2160.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2161	80368	84	46.32	1	3	moedertaal	M	80368_2161.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2162	80368	69	28.952	1	3	moedertaal	M	80368_2162.wav	None	ja	zwak	kort	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2163	80368	82	33.984	2	3	moedertaal	M	80368_2163.wav	None	ja	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2164	80368	205	110.584	1	3	moedertaal	M	80368_2164.wav	None	ja	zwak	kort	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2165	80368	389	193.16	2	3	moedertaal	M	80368_2165.wav	None	ja	zwak	kort	nee	nee	nee	nee	nee	nee	volwassene	ja	ja	dialoog	ccc	FALSE
2166	80368	96	38.112	1	3	moedertaal	M	80368_2166.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2167	80368	117	50.24	1	3	moedertaal	M	80368_2167.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2168	80368	209	98.184	1	3	moedertaal	M	80368_2168.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2169	80368	190	62.416	1	3	moedertaal	M	80368_2169.wav	None	ja	zwak	kort	nee	nee	nee	nee	kort	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2170	80368	184	86.608	1	3	moedertaal	M	80368_2170.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2171	80369	107	57.096	2	4	moedertaal	F	80369_2171.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2172	80369	118	26.704	2	4	moedertaal	F	80369_2172.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2173	80369	79	15.768	2	4	moedertaal	F	80369_2173.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2174	80369	118	28.424	1	4	moedertaal	F	80369_2174.wav	None	ja	nee	nee	nee	nee	ja	kort	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2175	80369	230	75.36	1	4	moedertaal	F	80369_2175.wav	None	nee	nee	nee	nee	nee	nee	kort	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2176	80370	411	237.256	1	18	goed	M	80370_2176.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2177	80370	211	138.608	1	18	goed	M	80370_2177.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2178	80370	352	196.024	2	18	goed	M	80370_2178.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2179	80370	297	138.516	2	18	goed	M	80370_2179.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2180	80370	122	64.992	2	18	goed	M	80370_2180.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2181	80371	72	26.464	2	3	moedertaal	M	80371_2181.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2182	80371	323	131.76	2	3	moedertaal	M	80371_2182.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2183	80371	72	18.024	2	3	moedertaal	M	80371_2183.wav	None	ja	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2184	80371	73	37.04	1	3	moedertaal	M	80371_2184.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2185	80371	122	33.4	2	3	moedertaal	M	80371_2185.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2186	80371	74	35.312	1	3	moedertaal	M	80371_2186.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2187	80371	101	33.096	2	18	moedertaal	M	80371_2187.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2188	80372	67	22.912	2	18	goed	M	80372_2188.wav	None	ja	nee	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2189	80372	167	58.944	1	3	goed	M	80372_2189.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2190	80372	132	44.072	2	9	goed	M	80372_2190.wav	None	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2191	80372	176	101.12	1	3	goed	M	80372_2191.wav	None	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2192	80372	180	85.744	1	3	goed	M	80372_2192.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2193	80372	72	34.968	1	3	goed	M	80372_2193.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2194	80372	68	35.432	2	3	goed	M	80372_2194.wav	None	ja	zwak	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2195	80372	400	220.92	1	18	goed	M	80372_2195.wav	None	ja	zwak	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2196	80373	64	28.264	2	3	moedertaal	F	80373_2196.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2197	80374	204	72.656	1	3	moedertaal	M	80374_2197.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2198	80374	120	52.16	2	3	moedertaal	M	80374_2198.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2199	80374	79	34.216	1	3	moedertaal	M	80374_2199.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2200	80374	72	26.072	1	3	moedertaal	M	80374_2200.wav	None	nee	zwak	nee	nee	nee	ja	nee	kort	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2201	80374	131	59.848	1	3	moedertaal	M	80374_2201.wav	None	nee	zwak	nee	ja	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2202	80374	92	41.544	1	3	moedertaal	M	80374_2202.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2203	80374	324	81.656	2	3	moedertaal	M	80374_2203.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2204	80374	81	30.024	1	3	moedertaal	M	80374_2204.wav	None	ja	nee	langdurig	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2205	80374	75	37.488	2	3	moedertaal	M	80374_2205.wav	None	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2206	80374	100	32.512	2	3	moedertaal	M	80374_2206.wav	None	ja	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2207	80374	91	22.088	1	9	goed	M	80374_2207.wav	2495	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2208	80374	267	124.472	1	3	moedertaal	M	80374_2208.wav	None	ja	zwak	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2209	80374	71	23.216	1	9	goed	M	80374_2209.wav	2496	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2210	80374	69	23.864	1	9	goed	M	80374_2210.wav	2311	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2211	80374	112	42.224	1	9	goed	M	80374_2211.wav	2260	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2212	80374	165	77.392	1	3	moedertaal	M	80374_2212.wav	None	ja	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2213	80374	103	29.2	1	9	goed	M	80374_2213.wav	2261	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2214	80374	97	20.384	1	9	goed	M	80374_2214.wav	2262	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2215	80374	74	26.888	1	9	goed	M	80374_2215.wav	2497	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2216	80374	95	33.552	1	9	goed	M	80374_2216.wav	2263	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2217	80374	172	61.424	1	3	moedertaal	M	80374_2217.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2218	80374	100	48.44	2	3	moedertaal	M	80374_2218.wav	None	ja	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2219	80374	86	13.128	1	9	goed	M	80374_2219.wav	2264	ja	nee	kort	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2220	80374	256	228.56	1	9	goed	M	80374_2220.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2221	80374	78	35.928	1	9	goed	M	80374_2221.wav	None	nee	zwak	kort	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2222	80374	104	31.904	1	3	moedertaal	M	80374_2222.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2223	80374	77	20.592	2	9	goed	M	80374_2223.wav	2265	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2224	80374	76	33.16	1	9	goed	M	80374_2224.wav	2266	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2225	80374	106	13.2	1	9	goed	M	80374_2225.wav	2267	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2226	80374	248	74	1	9	goed	M	80374_2226.wav	2268	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2227	80374	194	42.456	1	9	goed	M	80374_2227.wav	2269	ja	zwak	kort	nee	ja	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
2228	80374	162	12.16	1	9	goed	M	80374_2228.wav	2270	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2229	80374	127	12.16	1	9	goed	M	80374_2229.wav	2271	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2230	80374	117	18.856	1	9	goed	M	80374_2230.wav	2272	ja	zwak	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2231	80374	72	33.08	2	9	goed	M	80374_2231.wav	2312	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2232	80374	160	102.672	1	9	goed	M	80374_2232.wav	None	nee	zwak	kort	ja	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2233	80374	92	24.224	1	9	goed	M	80374_2233.wav	2273	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2234	80374	69	16.784	1	3	moedertaal	M	80374_2234.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2235	80374	66	11.464	1	9	goed	M	80374_2235.wav	2274	ja	zwak	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2236	80374	182	65.016	1	3	moedertaal	M	80374_2236.wav	None	nee	matig	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2237	80374	232	137.912	2	3	moedertaal	M	80374_2237.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
2238	80374	429	186.904	1	3	moedertaal	M	80374_2238.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2239	80374	136	51.288	1	3	moedertaal	M	80374_2239.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2240	80374	104	21.208	1	3	moedertaal	M	80374_2240.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2241	80374	84	23.808	2	3	moedertaal	M	80374_2241.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
2242	80374	95	38.8	1	3	moedertaal	M	80374_2242.wav	None	ja	zwak	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2243	80374	163	65.296	1	3	moedertaal	M	80374_2243.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2244	80374	169	51.152	1	3	moedertaal	M	80374_2244.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2245	80374	358	129.556	2	3	moedertaal	M	80374_2245.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2246	80374	362	123.544	1	3	moedertaal	M	80374_2246.wav	None	nee	zwak	kort	nee	ja	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2247	80374	81	27.072	2	3	moedertaal	M	80374_2247.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
2248	80374	163	69.112	1	3	moedertaal	M	80374_2248.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
2249	80374	65	10.048	1	9	goed	M	80374_2249.wav	2310	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
2250	80375	105	21.032	2	4	moedertaal	F	80375_2250.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2251	80375	68	33.824	2	4	moedertaal	F	80375_2251.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2252	80375	117	38.36	1	4	moedertaal	F	80375_2252.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2253	80375	322	159.072	1	4	moedertaal	F	80375_2253.wav	None	ja	zwak	kort	nee	nee	nee	kort	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2254	80375	973	367	2	4	moedertaal	F	80375_2254.wav	None	ja	zwak	nee	nee	nee	nee	langdurig	nee	nee	volwassene	nee	ja	dialoog	aaa	FALSE
2255	80376	108	24.704	2	4	moedertaal	M	80376_2255.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2256	80376	101	53.176	1	4	moedertaal	M	80376_2256.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2257	80376	329	138.32	2	4	moedertaal	M	80376_2257.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	kort	volwassene	nee	ja	dialoog	aaa	TRUE
2258	80376	95	31.824	2	4	moedertaal	M	80376_2258.wav	None	ja	nee	nee	ja	nee	nee	kort	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
2259	80376	93	49.592	1	4	moedertaal	M	80376_2259.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
